Lake_ID,Ergasilus.spp.,harpacticoid,ostracod,Daphnia.ambigua,Daphnia.catawba,Daphnia.dentifera,Daphnia.galeata.mendotae,Daphnia.longiremis,Daphnia.parvula,Daphnia.pulicaria,Daphnia.retrocurva,Daphnia.thorata,Daphnia.spp.,Acanthocyclops.robustus,Acanthocyclops.sp.,Cyclops.scutifer,Diacyclops.thomasi,Eucyclops.elegans,Eucyclops.pectinifer,Eucyclops.spp.,Mesocyclops.edax,Microcyclops.spp.,Orthocyclops.modestus,Tropocyclops.prasinus,cyclopoid.copepodid,Aglaodiaptomus.leptopus,Aglaodiaptomus.spatulocrenatus,Epischura.lacustris,Epischura.nevadensis,Epischura.spp.,Leptodiaptomus.ashlandi,Leptodiaptomus.minutus,Leptodiaptomus.nudus,Leptodiaptomus.sicilis,Leptodiaptomus.siciloides,Limnocalanus.macrurus,Onychodiaptomus.singuienus,Senecella.calanoides,Skistodiaptomus.oregonensis,Skistodiaptomus.pallidus,Skistodiaptomus.pygmaeus,Skistodiaptomus.reighardi,Skistodiaptomus.spp.,calanoid.copepodid,Acroperus.harpae,Alona.affinis,Alona.costata,Alona.guttata,Alona.spp.,Alonella.nana,Bosmina.longirostris,Camptocercus.spp.,Ceriodaphnia.lacustris,Ceriodaphnia.spp.,Chydorus.sphaericus,Diaphanosoma.birgei,Diaphanosoma.brachyurum,Diaphanosoma.spp.,Eubosmina.coregoni,Eubosmina.longispina,Eubosmina.tubicen,Holopedium.glacialis,Macrothrix.sp.,Picripleuroxus.denticulatus,Pleuroxus.procurvus,Polyphemus.pediculus,Sida.crystallina,Simocephalus.spp.,Daphnia.dubia,Daphnia.magna,Daphnia.similis,Diacyclops.navus,Macrocyclops.albidus,Mesocyclops.americanus,Acanthodiaptomus.denticornis,Aglaodiaptomus.clavipes,Aglaodiaptomus.forbesi,Epischura.nordenskioldi,Hesperodiaptomus.arcticus,Hesperodiaptomus.eiseni,Hesperodiaptomus.nevadensis,Hesperodiaptomus.spp.,Leptodiaptomus.pribilofensis,Leptodiaptomus.tyrrelli,Alona.intermedia,Alona.quadrangularis,Alonella.acutirostris,Ceriodaphnia.quadrangula,Dunhevedia.crassa,Eubosmina.spp.,Graptoleberis.testudinaria,Ilyocryptus.spp.,Latona.sp.,Moina.spp.,Cyclops.columbianus,Daphnia.middendorffiana,Eurycercus.spp.,Hesperodiaptomus.franciscanus,Hesperodiaptomus.kenai,Heterocope.septentrionalis,Onychodiaptomus.hesperus,Scapholeberis.spp.
06-095,0,0,0,0,0,0,0,0,0,0,"1,583,394,917",0,0,0,0,"1,074,030,667",0,0,0,0,"8,741,821,189",0,0,"1,364,822,593",0,0,0,"112,138,421",0,0,0,"193,499,167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,134,308,937",0,0,"803,566,435",0,0,0,0,0,0,"319,320,311",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-096,0,0,0,0,0,0,"4,404,750,954",0,0,0,0,0,0,0,0,0,"184,922,958",0,0,0,"2,204,185,218",0,0,"1,111,434,401",0,0,0,0,0,0,0,"7,602,675,807",0,0,0,0,0,0,"1,185,959,603",0,0,0,0,0,0,0,0,0,0,0,"374,875,612",0,0,0,0,0,"304,494,891",0,0,0,0,"1,281,726,135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"655,045,204",0,0,0,"1,663,801,148",0,0,0,0,0,0,0,0,0,0,"433,919,957",0,0,0,0,0,0,"229,155,156",0,0,0,0,0,0,0,0,0,0,0,"503,478,007",0,0,"1,624,946",0,0,0,0,0,0,0,"529,880,086",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-101,0,0,0,0,0,0,"2,947,084,142",0,0,0,0,0,0,0,0,0,0,0,"875,287,307",0,0,0,0,"1,451,761,701",0,0,0,"2,124,742,428",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,298,415,648",0,"94,950,557",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-102,0,0,0,0,"1,987,354,155",0,"1,300,984,507",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,429,665,011",0,0,"217,910,063",0,0,0,0,0,"5,194,424,072",0,"3,012,748,791",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"52,642,742",0,0,"587,058,464",0,"3,198,300,435",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-103,0,0,0,0,0,0,"2,963,834,524",0,0,"6,191,534,354","2,251,559,081",0,0,0,0,"3,774,281,596",0,0,0,0,"2,864,279,705",0,0,"1,086,433,613",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,132,804,345",0,0,0,0,0,0,0,0,0,0,0,"173,467,379",0,0,"5,621,011,905","2,226,005,216",0,"1,038,183,268",0,0,"92,528,612",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-104,0,0,0,0,0,0,"202,519,512",0,0,"1,667,200,748",0,0,0,0,0,0,"311,778,949",0,0,0,"3,379,499,373",0,0,0,0,0,0,"1,513,040,772",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"37,059,943",0,0,0,0,0,0,0,0,0,0,"40,272,174",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-124,0,0,0,0,0,0,"8,270,887,165",0,0,"1,129,895,539",0,0,0,0,0,0,"3,085,537,352",0,0,0,"592,430,232",0,0,0,0,0,0,"1,678,117,599",0,0,0,"5,746,712,891",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"282,792,011",0,0,0,0,0,"1,198,174,503",0,0,"887,181,285",0,"565,180,461",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-125,0,0,0,0,0,0,0,0,0,"521,585,031",0,0,0,"1,933,367,222",0,0,0,0,0,0,"1,220,578,536",0,0,0,0,0,0,"1,803,334,999",0,0,0,"999,551,229",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,743,985",0,0,0,0,0,0,0,0,0,0,"6,223,747,335",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-126,0,0,0,0,"5,967,893,941",0,"1,818,206,364",0,0,0,0,0,0,0,0,0,"3,401,795,536",0,0,0,0,0,0,"1,025,679,003",0,0,0,0,0,"2,509,075,669",0,"4,255,264,614",0,0,0,0,0,0,"3,298,378,603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"805,329,158",0,0,"558,332,441",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-127,0,0,0,0,0,0,"102,457,948",0,0,0,0,0,0,0,0,0,0,0,0,0,"7,000,542,929",0,0,"2,550,530,476",0,0,0,0,0,0,0,"1,698,532,904",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,535,756,442",0,0,"7,496,561",0,0,"2,422,665,216",0,0,0,0,"1,225,828,402",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-128,0,"52,928,987",0,0,0,0,"468,889,381",0,0,"1,119,850,355",0,0,0,0,0,"1,840,812,829",0,0,0,0,"2,228,387,093",0,0,0,0,0,0,"588,212,885",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-129,0,0,0,0,0,0,"1,447,658,233",0,0,0,0,0,0,"100,856,218",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,876,092,153",0,"5,516,264,531",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"96,646,841",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-130,0,0,0,0,0,0,"5,129,380,138",0,0,"1,354,282,863",0,0,0,0,0,0,"6,980,744",0,0,0,"1,354,511,285",0,0,0,0,0,0,"1,192,840,899",0,0,0,"9,143,207,567",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"65,859,089",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-131,0,0,0,0,0,0,"1,626,274,253",0,0,"1,573,378,389",0,0,0,0,0,"1,198,472,529",0,0,0,0,"2,237,030,839",0,0,0,0,0,0,"1,553,161,853",0,0,0,0,0,0,0,0,0,0,"2,136,312,885",0,0,0,0,0,0,0,0,0,0,0,"50,156,221",0,0,0,0,0,0,0,0,"1,143,224,201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-132,0,0,0,0,"4,131,536,692",0,"4,170,177,287",0,0,0,0,0,0,0,0,0,0,0,0,0,"9,788,857,354",0,0,"794,259,815",0,0,0,0,0,0,0,"5,564,423,891",0,0,0,0,0,0,"2,641,285,567",0,0,0,0,0,0,0,0,0,0,0,"1,624,395,263",0,0,"30,332,324",0,0,"275,884,999",0,0,0,"784,414,329","1,509,723,959",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-133,0,0,0,0,0,0,"5,198,411,257",0,0,"4,219,076,469",0,0,0,0,0,"1,285,004,404",0,0,0,0,0,0,0,"585,470,534",0,0,0,0,0,"4,833,686,663",0,"1,357,712,719",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"118,602,732",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-136,0,0,0,0,0,0,0,0,0,0,"6,710,175,035",0,0,0,0,0,"8,684,970,211",0,0,0,0,0,0,"791,104,901",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,541,787,847",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"628,469,343",0,"9,954,913,804",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-137,0,0,0,0,0,0,"3,217,721,077",0,0,0,0,0,0,0,0,0,"1,221,837,136",0,0,0,"3,438,696,079",0,0,"7,476,092,835",0,0,0,0,0,0,0,"50,092,607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"800,217,923",0,0,"372,996,371","19,962,328",0,0,0,0,0,0,"152,865,646",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-139,0,0,0,0,0,0,"3,131,094,114",0,0,"2,991,253,905",0,0,0,0,0,0,"1,750,679,767",0,0,0,"1,682,695,179",0,0,"117,785,946",0,0,0,"1,833,244,244",0,0,0,"831,701,041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"129,645,445",0,0,0,"17,914,388",0,0,0,0,0,0,"316,247,701",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-140,0,0,0,0,0,0,"1,525,332,401",0,0,0,0,0,0,0,0,0,"1,215,414,637",0,0,0,0,0,0,"2,185,085,458",0,0,0,"1,225,866,142",0,0,0,"2,484,317,567",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,661,287,519",0,0,"6,238,912,714",0,"4,292,647,189",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-141,0,0,"53,875,296",0,0,0,"1,983,997,653",0,0,0,0,0,0,0,0,0,"1,485,213,739",0,0,0,"1,916,185,931",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,842,016,237",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"670,190,545","107,530,704",0,"443,872,674",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-142,0,0,0,0,0,0,0,0,0,"4,393,823,405",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,768,551,552",0,0,0,0,0,"504,031,767",0,"1,889,278,613",0,0,0,0,0,0,"657,922,942",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,014,134,898",0,0,"190,144,876",0,0,"280,864,121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-146,0,0,0,0,0,0,"8,696,016,698",0,0,0,0,0,0,0,0,0,"1,590,148,783",0,0,0,"2,114,815,619",0,0,"2,671,945,288",0,0,0,0,0,0,0,"1,921,670,744",0,0,0,0,0,"1,236,029,632",0,0,0,0,0,0,0,0,0,0,0,0,"3,611,461,252",0,0,"356,338,388","218,481,518",0,"60,252,183",0,0,0,0,"5,290,360,285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-156,0,0,0,0,0,0,"4,454,744,894",0,0,"3,687,845,904",0,0,0,0,0,"6,383,744,923",0,0,0,0,0,0,0,"85,668,988",0,0,0,"2,997,372,332",0,0,0,"674,504,088",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"316,886,356",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-158,0,0,0,0,"1,211,472,785",0,0,0,0,0,0,0,0,0,0,0,"1,893,259,513",0,0,0,0,0,0,"157,615,961",0,0,0,0,0,0,0,"249,472,666",0,0,0,0,0,0,"2,507,336,913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"295,665,873",0,0,0,0,"1,515,912,098",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"197,579,369",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"508,912,306",0,0,0,0,0,0,"406,602,246",0,0,"218,575,745",0,0,"21,041,552",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-161,0,0,"1,206,395",0,0,0,"229,193,269",0,0,"2,960,272,651",0,0,0,0,0,0,0,0,0,0,0,0,0,"2,195,636,005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,521,767",0,0,0,0,0,0,"8,404,595",0,0,0,"4,798,294",0,"7,425,463",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-165,0,0,"1,395,227",0,0,0,0,0,0,0,"40,539,446",0,0,0,0,0,"30,127,001",0,0,0,"426,770,382",0,0,"20,169,231",0,0,0,0,0,0,"152,589,563",0,0,0,0,0,0,0,"496,746,677",0,0,0,0,0,0,0,0,0,0,0,"340,844,159",0,0,"130,007,435","14,363,776",0,"12,278,124",0,0,0,0,"18,082,016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-167,0,0,0,0,0,0,"669,557,051",0,0,0,0,0,0,0,0,0,"452,553,855",0,0,0,"1,161,647,226",0,0,"88,495,231",0,0,0,"8,461,300,163",0,0,0,"838,808,899",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"873,521,133",0,0,0,0,0,"29,219,682",0,0,0,0,"594,105,765",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-174,0,0,"95,101,393",0,0,0,0,0,0,0,"1,576,595,986",0,0,0,0,0,0,0,0,0,"5,326,980,179",0,0,"1,794,468",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,666,980,369",0,0,0,0,0,0,0,0,0,0,0,"1,488,892,748",0,0,"8,421,905,727",0,0,"681,490,885",0,0,0,0,"4,770,396,724",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-176,0,0,"609,459,831",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,528,845,113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"811,110,119",0,0,0,0,"132,796,664",0,"5,691,514,383",0,0,"2,705,480,286","992,609,791",0,"1,304,685,998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-178,0,0,0,0,0,0,"5,698,442",0,0,0,0,0,0,0,0,0,0,0,0,0,"159,205,578",0,0,"755,193,549",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"116,025,229",0,0,0,0,0,0,"29,139,461",0,0,0,0,0,"19,952,322",0,0,0,0,"5,755,785,073",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-196,0,0,0,0,0,0,"907,485,257",0,0,"9,839,865,079",0,0,0,0,0,0,"2,013,785,009",0,0,0,"1,731,324,706",0,0,"86,386,629",0,0,0,0,0,"412,126,756",0,"710,302,989",0,0,0,0,0,0,"1,886,271,091",0,0,0,0,0,0,0,0,0,0,0,"25,295,054",0,0,0,0,0,"203,564,672",0,0,"60,511,288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-198,0,0,0,0,0,0,0,0,0,0,"5,560,028,754",0,0,0,0,0,0,0,0,0,0,0,0,"3,581,508,233",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,987,450,264",0,0,0,0,0,0,0,0,0,0,0,"1,021,977,939",0,0,"877,452,414",0,0,"2,485,850,446",0,0,0,0,"648,398,376",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-199,"17,060,421",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,911,292,026",0,0,"824,486,122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"627,811",0,"1,664,044,427",0,0,"313,366,238","77,538,196",0,"175,764,985",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"246,495,098",0,0,"678,097,829",0,0,0,"2,519,087,126",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"717,685,964",0,0,0,"39,931,378",0,"706,945,612",0,0,"876,883,848",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-217,0,0,0,0,0,0,0,0,0,"314,822,373",0,0,0,0,0,"92,782,753","574,827,554",0,0,0,"159,660,028",0,0,0,0,0,0,0,0,0,0,"7,317,694,861",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20,444,206",0,0,0,0,"183,157,276",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-220,"708,233,883",0,0,0,0,0,0,0,0,0,"1,324,540,291",0,0,0,0,0,0,0,0,0,"4,489,062,005",0,0,"2,138,740,042",0,0,0,"4,039,018,611",0,0,0,"8,799,950,671",0,0,0,0,0,0,"5,312,372,728",0,0,"853,307,605",0,0,0,0,0,0,0,0,"566,356,985",0,0,0,0,"5,034,042,653",0,0,"187,816,637","1,796,255,328",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-221,0,0,"4,212,002",0,0,0,"864,769,289",0,0,0,0,0,0,0,0,0,0,0,0,0,"180,853,031",0,0,"5,298,991,624",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,001,878,891",0,0,0,0,0,0,0,0,0,0,0,"3,095,437,239",0,0,"1,782,082,775",0,0,"2,156,303,065",0,0,0,0,"1,823,314,949",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-253,0,0,0,0,"1,070,020,011",0,0,0,0,0,0,0,0,0,0,"394,544,408",0,0,0,0,0,0,0,0,0,0,0,"1,614,771,203",0,0,0,"1,000,364,008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"351,825,422",0,0,0,0,0,"2,798,549",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,090,010,417",0,0,0,0,0,0,"1,175,365,517",0,0,0,0,0,0,0,0,0,0,0,0,"51,736,607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"51,331,965",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,414,828",0,0,0,0,0,0,"225,182,744",0,0,0,0,0,0,0,0,0,0,0,0,0,"17,112,904",0,0,0,0,0,0,0,0,0,0,0,0,0,"441,229,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-256,0,0,0,0,"2,523,783,614",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,069,878,561",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-257,0,0,"249,803",0,0,0,0,0,0,0,0,0,"11,488,002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"173,168,942",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"590,952","44,205,078",0,0,0,"4,190,978",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-258,0,0,0,0,"2,234,205,392",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"708,502",0,0,0,0,0,0,"3,150,206,978",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"257,721,419",0,0,0,"329,036,731","32,535,093",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-259,0,0,0,0,"1,087,565,045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,265,560,476",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"627,151,081","4,759,806,188",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-260,0,0,0,0,0,0,0,0,0,0,0,0,"621,591,098",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,616,131,186",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-261,0,0,0,0,"134,714,024",0,"32,337,336",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21,432,159",0,0,0,0,"1,104,100,737",0,"718,534,762",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"937,434,966",0,0,0,0,0,"13,261,604",0,0,0,0,"2,367,492,486",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-262,"168,007,955",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"102,556,035",0,0,0,0,0,0,"2,365,195,173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,477,436,301",0,0,0,0,0,0,0,0,"2,428,521,306","315,450,394",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
