Lake_ID;Ergasilus.spp.;harpacticoid;Daphnia.ambigua;Daphnia.catawba;Daphnia.dentifera;Daphnia.dubia;Daphnia.galeata.mendotae;Daphnia.longiremis;Daphnia.magna;Daphnia.middendorffiana;Daphnia.parvula;Daphnia.pulicaria;Daphnia.retrocurva;Daphnia.similis;Daphnia.thorata;Daphnia.spp.;Acanthocyclops.robustus;Acanthocyclops.sp.;Cyclops.columbianus;Cyclops.scutifer;Diacyclops.navus;Diacyclops.thomasi;Eucyclops.elegans;Eucyclops.pectinifer;Eucyclops.spp.;Macrocyclops.albidus;Mesocyclops.americanus;Mesocyclops.edax;Microcyclops.spp.;Orthocyclops.modestus;Tropocyclops.prasinus;cyclopoid.copepodid;Acanthodiaptomus.denticornis;Aglaodiaptomus.clavipes;Aglaodiaptomus.forbesi;Aglaodiaptomus.leptopus;Aglaodiaptomus.spatulocrenatus;Epischura.lacustris;Epischura.nevadensis;Epischura.nordenskioldi;Epischura.spp.;Hesperodiaptomus.arcticus;Hesperodiaptomus.eiseni;Hesperodiaptomus.franciscanus;Hesperodiaptomus.kenai;Hesperodiaptomus.nevadensis;Hesperodiaptomus.spp.;Heterocope.septentrionalis;Leptodiaptomus.ashlandi;Leptodiaptomus.minutus;Leptodiaptomus.nudus;Leptodiaptomus.pribilofensis;Leptodiaptomus.sicilis;Leptodiaptomus.siciloides;Leptodiaptomus.tyrelli;Limnocalanus.macrurus;Onychodiaptomus.hesperus;Onychodiaptomus.singuienus;Senecella.calanoides;Skistodiaptomus.oregonensis;Skistodiaptomus.pallidus;Skistodiaptomus.pygmaeus;Skistodiaptomus.reighardi;Skistodiaptomus.spp.;calanoid.copepodid;Acroperus.harpae;Alona.affinis;Alona.costata;Alona.guttata;Alona.intermedia;Alona.quadrangularis;Alona.spp.;Alonella.acutirostris;Alonella.nana;Bosmina.longirostris;Camptocercus.spp.;Ceriodaphnia.lacustris;Ceriodaphnia.quadrangula;Ceriodaphnia.spp.;Chydorus.sphaericus;Diaphanosoma.birgei;Diaphanosoma.brachyurum;Diaphanosoma.spp.;Dunhevedia.crassa;Eubosmina.coregoni;Eubosmina.longispina;Eubosmina.spp.;Eubosmina.tubicen;Eurycercus.spp.;Graptoleberis.testudinaria;Holopedium.glacialis;Ilyocryptus.spp.;Latona.spp.;Macrothrix.sp.;Moina.spp.;Picripleuroxus.denticulatus;Pleuroxus.procurvus;Polyphemus.pediculus;Scapholeberis.spp.;Sida.crystallina;Simocephalus.spp.;Leptodora Kindtii;ostracod;Bythotrephes 
10-597;0;0;0;0;0;0;0;0;0;0;0.0161087622387932;0.193305146865518;0;0;0;0;0;0;0;0;0;1.8385467301876;0;0;0.229818341273451;0;0;0.9192733650938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.20582650923209;0;0;0;0;0;0;0;0;0;0;0;0.0139609272736208;0;0;0.223374836377933;0;0;0;0.111687418188966;0.237335763651554;0.18149205455707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10-598;0;0;0;0;0;0;0;0;0;0;144.076769463766;3.35062254566898;0;0;0;0;17.3115498192897;0;0;0;0;86.5577490964487;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.37655636417245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;462.385911302319;0;0;0;5.02593381850347;0;15.0778014555104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10-600;0;0;0;0;0;0;0;0;0;0;0;1.53434427778415;0;0;0;0;0;0;0;0;0;11.3864496403982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.2076145468758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0807549619886394;0;0;9.12531070471625;0;0;0;0.161509923977279;5.16831756727292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10-601;0;0;0;0;0;0;0;0;0;0;0;0.107336803643233;0;0.536684018216165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.33097636517609;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0097649777808;0;0;0;0;0;0;4.36604115862725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.66545366924874;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11774015569082;0;0;0;0;0;0;0;0;0;2.16347536081882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-317;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00990295107942168;0;0;0;0;0;0.0198059021588434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.495147553971084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.35650623885918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-342;0;0;0;0;0;0;0;0;0;0;0;3.0987082890197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.028959890551586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.390958522446411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.193856508735401;0.014479945275793;0
11-344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.662083015024194;0;0;0;0;0;0.401978973407546;0;0;0;0;0;0;0;0;5.22572665429811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.9247092776506;0;0;0;0;0;0;0;0;0;0;0;0;0;0.551735845853495;0;0;0;2.31729055258468;1.21381886087769;1.32416603004839;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.331041507512096;0
11-345;0;0;0;0;0;0;1.40045762646133;0;0;0;0;3.46779983695185;0;0;0;0;0;0;0;0;0;12.5919351697899;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.26387453377073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-470;0;0;0;0;0;0;0;0;0;0;0;0.0472916439302994;0;0;0;0;0;0;0;3.73603987049365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.479770300742169;0;0;0;0;0;0;1.7271730826718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-471;0;0;0;0;0;0;0;0;0;0;0;1.15675387414518;0;0;0;0;2.15797781563218;0;0;0;0;5.39494453908046;0;0;0;0;0;0;0;0;0;0;2.55166295767319;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.80443455379516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-476;0;0;0;0;0;0;0;0;0;0;0;4.56243103301927;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.017683841213253;0.848824378236144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-477;0;0;0;0;0;0;26.4987537714811;0;0;0;0;6.5590974681884;0;0;0;0;0;0;0;0;0;8.26446280991738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.7590187590188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.918273645546376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.131181949363768;0;0
11-478;0;0;0;0;0;0;4.09493941117117;0;0;0;2.75349374199441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.366986986182;0;4.87156585122087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0706024036408822;0;0;0;0.0706024036408822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-479;0;0;0;0;0;0;4.2935471081413;0;0;0;0;5.09858719091779;0;0;0;0;15.2957615727534;0;0;0;0;5.09858719091779;0;0;0;0;0;0;0;0;0;0;0.805040082776494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.268346694258831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-480;0;0;0;0;10.4284137897583;0;0;0;0;0;0;3.25887930929949;0;0;0;0;0;0;0;0;0;16.2337662337663;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.43519225872168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.22816399286988;0;0;0;36.6055513114337;0;8.11688311688313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-481;0;0;0;0;2.36034321278589;0;0;0;0;0;0;4.80498439745698;0;0;0;0;0;0;0;0;0;3.54051481917883;0;0;0;0;0;0;0;0;0;0;2.10744929713025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16859594377042;0;0;0;21.9174726901546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0842979718852102;0
11-482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.89608185931716;0;0;0;0;0;0;0;0;0;0;0;0;0;0.407068421774305;0;0;3.221652764824;0;0;1.11683962513898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0107123268887975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-483;0;0;0;0;2.71188387289154;0;0;0;0;0;0;2.55236129213321;0;0;0;0;0;0;0;0;0;0.14828859619788;0;0;0;0;0;0;0;0;0;0;2.89162762585867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.3858898798658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-484;0;0;0;0;0;0;0;0;0;0;0;0.564275296895618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0202560362988171;0.471676273815312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-485;0;0;0;0;0;0;0;0;0;0;0;9.37181968130933;0;0;0;0;0;0;0;0;0;1.26159111094549;0;0;0;0;0;0;0;0;0;0;7.88494444340929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.82983015822737;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.9650006344001;0;0.432545523752738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-486;0;0;0;0;0;0;0;0;0;0;0;0;3.38931987647812;0;0;0;0;0;0;0;0;6.77863975295623;0;0;0;0;0;0;0;0;0;0;3.38931987647812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101.962039617383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-487;0;0;0;0;0.301833900471593;0;0;0;0;0;0;8.26270302540988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0677038492164542;2.06496740110185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-488;0;0;0;0;0;0;0;0;0;0;0;1.28609754278203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0192914631417305;0.938851206230885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-489;0;0;0;0;0;0;0;0;0;0;0;0.723285224383518;0;0;0;0;0;0;0;0;0;0.258316151565542;0;0;0;0;0;0;0;0;0;0;0.607042956179024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.58316151565542;0;0.0129158075782771;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-490;0;0;0;0;0;0;9.27267458707621;0;0;0;0;2.46305418719212;0;0;0;0;0;0;0;7.38916256157636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15.2854245146334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.217328310634599;0;3.83946682121124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-491;0;0;0;0;0;0;14.3704416227379;0;0;0;0;0.201454789103802;0;0;0;0;2.00559434485563;0;0;3.2590908103904;0;4.76328656903212;0;0;0;0;0;8.77447525874341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.1018352372662;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.402909578207605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-492;0;0;0;0;0;0;3.18571124671343;0.251503519477376;0;0;0;0;0;0;0;0;2.38089998438582;0;0;2.38089998438582;0;1.19044999219291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.2161442205015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0838345064924586;0;1.34135210387934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-493;0;0;0;0;0;0;0;0;0;0;0;5.74142700558484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0260973954799311;0.365363536719035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-494;0;0;0;0;0;0;0;0;0;0;0;7.08266362915319;0;0;0;0;0;0;0;0;0;10.7335211699538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15.5526531238106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.11749737366436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0308041105005052;0.0730171508160123;0
11-495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.411551213690251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.490178037648285;0;0;0;0;0;0;0;18.6267654306348;0;0;0;0;0;1.22544509412071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.93705912116912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-496;0;0;0;0;0;0;0;0;0;0;0;1.85276679841897;0;0;0;0;0;0;0;0;0;0.128664361001318;0;0;0;0;0;0;0;0;0;0;0.0771986166007905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0257328722002635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-497;0;0;0;0;0;0;0;0;0;0;0;0.579322638146167;0;0.29921059332824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.840336134453781;0;0;0;0;0;0;0.337407690348867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12095747389865;0;0;0;0;0;0;0;0.0827603768780239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.216450216450216;0;0.197351667939903;0;0;0
11-498;0;0;0;0;0;0;0;0;0;0;0;0.258587697431707;0;0;0;0;0;0;0;0;0;11.0158359105907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.29255577736634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.103435078972683;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-499;0;0;0;0;0;0;1.8155410312273;0.41498080713767;0;0;0;0.0518726008922087;0;0;0;0;0;0;0;0;0;10.0632845730885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.9018570391119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.45243282498184;0;0;0;0;0.103745201784417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-500;0;0;0;0;0;0;0;0;0;0;0;4.5450687161917;0;0;0;0;0;0;0;0;0;24.8782708675756;0;0;0;0;0;0;0;0;0;0;63.3917478837264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.239214142957458;0;0;0;0;0;0;0.717642428872374;0;0.717642428872374;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-501;0;0;0;0;2.5989645366808;0;0.12994822683404;0;0;0;0;1.68932694884252;0;0;0;0;0;0;0;0;0;21.3698533026264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.70504472185145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.180336314790096;0;0;0;0.180336314790096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-502;0;0;0;0;0;0;3.46179527529487;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.712407348081;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.51926929129423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.3464020994517;0;0;0;12.4047664031399;0.0576965879215811;0.173089763764743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.115393175843162;0;0
11-503;0;0;0;0;4.59807976823048;0;0;0;0;0;0;2.35651588121812;0;0;0;0;0;0;0;0;0;11.5512324458403;0;0;0;0.444278170993857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.326725970108323;0;0;0;0;0;0;0;0;0;2.66048289945349;0;0;0;0.653451940216646;1.4002541576071;0;4.90088955162485;0;0;0;0;0;0;0;0.0466751385869033;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-508;0;0;0;0;1.0542618301239;0;0;0;0;0;0;0.558138615947947;0;0;0;0;0;0;0;0;0;1.17829263366789;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.7751727650308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0620154017719941;0;0;0;0;0;0;0;0;0;0.186046205315982;0;0;0;0;0;0;0;0;0;0;0;0;0
11-509;0;0;0;0;0;0;2.71201191446591;0;0;0;0;4.65562045316648;0;0;0;0;0;0;0;0;0;9.49846721905547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.722316898787488;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0722316898787488;0;0;0;0;0;0;0.650085208908739;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-510;0;0;0;0;2.05082032813125;0;0;0;0;0;0;0.932191058241479;0;0;0;0;0;0;0;0;0;12.6777983920841;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.3783937817551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0621460705494319;0;0;0;0;0;1.61579783428523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-511;0;0;0;0;1.66701211844851;0;0;0;0;0;0;1.08996946206248;0;0;0;0;0;0;0;0;0;3.08972073677956;0;0;0;0;0;0;0;0;0;0;0;0;0;9.60190136660725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23767082590612;0;0;0.95068330362448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-512;0;0;0;0;0.4223911786937;0;0;1.88156070509012;0;0;0;0.614387169009018;0;0;0;0;0;0;0;0;0;4.60790376756763;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.30557273414416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-513;0;0;0;0;0;0;0;0;0;0;0;30.2128427128427;0;0;0;0;0;0;0;0;0;5.26094276094275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.45093795093795;0;0;0;0;0;0;0.15031265031265;0;0;0;0;0;0;5.26094276094275;0.3006253006253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-538;0;0;0;0;15.2867965367965;0;0;0;0;0;0;0.473484848484848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.135281385281385;5.95238095238095;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-539;0;0;0;0;0;0;0;0;0;0;0;4.8480930833872;0;0;0;0;0;0;0;0;0;6.46412411118294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.2087912087912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;162.411118293471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-541;0;0;0;0;0;0;0.967659791189203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.38050674815381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12095747389865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12095747389865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-542;0;0;0;0;0;0;0.721825526747495;0;0;0;0;0;0;0;0;0;0;0;1.3797726882961;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0995157689414342;0;0;0;0;0;0;0;0;0;0;0;0;1.318583938474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.166083749517123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0109351099747258;0;0
11-543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.034724633655115;0;0;0;2.23973887075492;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.148664837835961;0;0;4.60860997291479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.121536217792903;0;0;0;0;0.0173623168275575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-544;0;0;0;0;0;0;0.625043405792068;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.312521702896034;6.90672963400235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0312521702896034;0;0;0;0;0;0;0;0;0;0;0;6.21918188763108;1.96888672824501;0;0;0;0;0;0.0312521702896034;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
